C0410606	C0011334	C0014175	C0002736	C0036421	C0156257	C0030319	C0001175	C0019204	C1334633	C0027819	C0022661	C0031099	C0002171	C0023343	C0023458	C0041671	C0152018	C0017668	C0007103	C0020676	C0011573	C0017601	C0014544	C0025202	C0004153	C0019163	C0002871	C0026769	C0004096	C0017661	C0024117	C0011615	C0005586	C0525045	C0010054	C0678222	C0684249	C0549473	C0677886	C0699885	C0007134	C0002103	C0235974	C0027022	C0030305	C0029401	C0029838	C0699791	C0027051	C0042331	C0007820	C0038013	C0003873	C0162871	C0157946	C0023473	C0019829	C0009324	C0156146	C0033860	C0027404	C0003872	C0024141	C0004763	C0008924	C0011860	C0026764	C0011854	C0034951	C0023449	C0028754	C0600139	C0007570	C0002395	C0020538	C0242383	C0007766	C0017665	C0040517	C0029456	C0016781	C0032460	C0085207	C0154778	C0022336	C0029696	C0008312	C0042900	C0018213	C0024530	C0004352	C0007193	C0149654	C0003868	C0042133	C0004943	C0026691	C0206368	C0162872	C0524620	C0004509	C0008313	C0030567	C1800706	C0035258	C0031347	C0028043	
C0008924	-1.0000	3.0231	0.9591	0.9591	0.9591	-1.0000	0.1460	0.9591	-1.0000	-1.0000	0.9591	0.9591	3.2737	0.9591	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	1.5248	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	1.7826	4.9715	0.9591	0.9591	0.9591	0.9591	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	1.5248	0.9591	1.5248	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.1460	0.9591	0.1460	0.9591	-1.0000	3.2737	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	3.0231	-1.0000	
C0011860	-1.0000	0.9591	0.9591	2.0511	0.9591	-1.0000	0.1460	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	2.4626	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	3.4435	0.9591	2.8232	0.9591	-1.0000	2.0300	-1.0000	2.0511	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	2.4626	2.8232	0.9591	0.9591	-1.0000	-1.0000	0.9591	2.4626	0.9591	0.1460	0.9591	0.1460	2.0511	-1.0000	0.9591	0.9591	0.9591	0.9591	2.0511	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	
C0026764	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.1460	1.7874	-1.0000	-1.0000	2.4485	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	0.9591	-1.0000	0.9591	0.9591	2.4485	2.2190	0.9591	2.0198	1.7874	1.7874	1.7874	0.9591	1.7874	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	2.4485	-1.0000	-1.0000	2.0198	0.9591	0.9591	-1.0000	-1.0000	2.2190	-1.0000	2.2190	0.9591	1.7874	2.2190	-1.0000	2.4485	3.1278	0.9591	-1.0000	0.9591	0.9591	0.9591	1.7874	0.9591	0.9591	0.9591	4.3738	1.7874	0.9591	-1.0000	0.9591	-1.0000	0.9591	0.9591	2.2190	0.9591	2.2190	1.7874	0.9591	0.9591	0.9591	2.1064	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	1.7874	0.9591	0.1460	1.7979	0.1460	0.9591	-1.0000	2.2190	3.0522	0.9591	2.2190	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	2.1064	-1.0000	
C0011854	-1.0000	0.9591	0.9591	2.0511	0.9591	-1.0000	0.1460	1.7874	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	2.4626	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	2.6588	1.7874	2.6588	0.9591	1.7874	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	-1.0000	0.9591	0.9591	2.6588	0.9591	-1.0000	0.9591	1.7874	0.9591	-1.0000	0.9591	0.9591	0.9591	2.6588	0.9591	0.9591	2.8232	1.7874	3.2322	0.9591	-1.0000	2.0300	-1.0000	2.0511	0.9591	0.9591	0.9591	0.9591	2.6588	0.9591	0.9591	0.9591	2.4626	2.8232	0.9591	0.9591	-1.0000	-1.0000	0.9591	2.6588	0.9591	0.1460	0.9591	0.1460	2.0511	-1.0000	0.9591	0.9591	0.9591	0.9591	2.0511	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	
C0034951	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.1460	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	0.9591	-1.0000	2.2740	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	4.4795	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	2.2740	0.9591	0.9591	0.9591	0.9591	2.2740	0.9591	0.9591	4.4795	0.9591	-1.0000	-1.0000	0.9591	2.2740	0.9591	0.1460	0.9591	0.1460	0.9591	-1.0000	0.9591	0.9591	2.2740	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	
C0023449	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	
C0028754	-1.0000	0.9591	0.9591	2.0300	0.9591	-1.0000	0.1460	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	1.6661	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	-1.0000	0.9591	2.0786	0.9591	0.9591	0.9591	0.9591	2.0300	0.9591	2.0300	0.9591	-1.0000	3.8840	-1.0000	2.0300	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	1.6661	2.0300	0.9591	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.1460	1.6661	0.1460	2.0300	-1.0000	0.9591	0.9591	0.9591	0.9591	2.0300	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	
C0600139	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	
C0007570	-1.0000	0.9591	0.9591	2.0511	0.9591	-1.0000	0.1460	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	2.1065	0.9591	-1.0000	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	2.7311	-1.0000	0.9591	0.9591	0.9591	0.9591	2.2475	0.9591	2.0511	0.9591	2.0511	0.9591	-1.0000	2.0300	-1.0000	3.1327	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	2.0511	0.9591	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.1460	0.9591	0.1460	2.0511	-1.0000	0.9591	0.9591	0.9591	0.9591	2.0511	0.9591	2.1065	0.9591	0.9591	0.9591	0.9591	-1.0000	
C0002395	-1.0000	0.9591	0.9591	2.3530	0.9591	-1.0000	2.7256	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	0.9591	-1.0000	0.9591	2.1144	0.9591	0.9591	0.9591	0.9591	2.1144	0.9591	0.9591	0.9591	0.9591	2.7256	2.7256	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	-1.0000	2.1144	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	-1.0000	0.9591	2.7256	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	0.9591	-1.0000	0.9591	3.8788	0.9591	0.9591	2.1144	0.9591	2.3530	0.9591	0.9591	0.9591	0.9591	0.9591	3.5494	-1.0000	-1.0000	0.9591	0.9591	0.9591	2.7256	0.9591	2.7256	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	2.3530	0.9591	1.7801	0.9591	-1.0000	
C0020538	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.1460	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	2.2190	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	2.2190	-1.0000	2.2190	0.9591	0.9591	2.2190	-1.0000	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	2.2190	0.9591	0.9591	-1.0000	0.9591	-1.0000	0.9591	0.9591	3.4071	0.9591	2.2190	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.1460	1.7979	0.1460	0.9591	-1.0000	2.2190	2.2190	0.9591	2.2190	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	
C0242383	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.1460	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	0.9591	-1.0000	2.2740	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	2.2740	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	3.8818	0.9591	0.9591	0.9591	0.9591	2.2740	0.9591	0.9591	2.2740	0.9591	-1.0000	-1.0000	0.9591	2.2740	0.9591	0.1460	0.9591	0.1460	0.9591	-1.0000	0.9591	0.9591	2.2740	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	
C0007766	-1.0000	0.9591	0.9591	1.8800	0.9591	-1.0000	0.1460	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	0.9591	-1.0000	0.9591	2.1144	0.9591	2.2190	0.9591	0.9591	2.1144	0.9591	0.9591	0.9591	0.9591	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	2.2190	-1.0000	3.4717	0.9591	0.9591	3.7019	-1.0000	0.9591	0.9591	0.9591	-1.0000	0.9591	1.7801	0.9591	0.9591	0.9591	0.9591	0.9591	2.2190	0.9591	0.9591	-1.0000	0.9591	-1.0000	0.9591	2.1144	2.2190	0.9591	4.9197	0.9591	2.1144	0.9591	0.9591	0.9591	0.9591	0.9591	2.1144	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.1460	1.7979	0.1460	0.9591	-1.0000	2.2190	2.2190	0.9591	3.7019	0.9591	0.9591	0.9591	2.1144	0.9591	1.7801	0.9591	-1.0000	
C0017665	-1.0000	0.9591	2.4421	0.9591	0.9591	-1.0000	0.1460	1.7874	-1.0000	-1.0000	0.9591	3.3581	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	4.3651	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	2.6588	1.7874	4.3651	0.9591	1.7874	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	3.3581	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	-1.0000	0.9591	0.9591	2.6588	0.9591	-1.0000	0.9591	1.7874	0.9591	-1.0000	0.9591	0.9591	0.9591	2.6588	0.9591	0.9591	0.9591	1.7874	2.6588	0.9591	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	5.8694	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	2.6588	0.9591	0.1460	0.9591	0.1460	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	
C0040517	-1.0000	0.9591	0.9591	2.3530	0.9591	-1.0000	2.7256	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	0.9591	-1.0000	0.9591	2.1144	0.9591	0.9591	0.9591	0.9591	2.1144	0.9591	0.9591	0.9591	1.5931	2.7256	2.7256	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	-1.0000	2.1144	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	-1.0000	0.9591	2.7256	0.9591	0.9591	1.5248	1.5248	0.9591	0.9591	0.9591	0.9591	-1.0000	0.9591	-1.0000	0.9591	2.3530	0.9591	0.9591	2.1144	0.9591	4.3369	0.9591	1.5931	0.9591	0.9591	0.9591	2.3530	-1.0000	-1.0000	0.9591	0.9591	0.9591	3.3480	0.9591	3.3480	1.5931	-1.0000	1.5931	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	3.4928	0.9591	1.7801	0.9591	-1.0000	
C0029456	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.1460	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	0.9591	3.2209	-1.0000	-1.0000	0.9591	-1.0000	0.9591	1.6559	1.6559	0.9591	-1.0000	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	1.6559	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	4.0270	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.1460	0.9591	0.1460	1.6559	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	
C0016781	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.1460	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	0.9591	-1.0000	2.2740	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	1.5931	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	1.5248	1.5248	0.9591	0.9591	0.9591	2.2740	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	2.2740	0.9591	0.9591	1.5931	0.9591	6.5217	0.9591	0.9591	2.2740	0.9591	-1.0000	-1.0000	0.9591	2.2740	0.9591	0.1460	0.9591	0.1460	1.5931	-1.0000	1.5931	0.9591	2.2740	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	
C0032460	-1.0000	0.9591	2.6508	0.9591	0.9591	-1.0000	0.1460	0.9591	-1.0000	-1.0000	2.1064	2.4421	0.9591	2.8896	0.9591	-1.0000	-1.0000	-1.0000	2.4421	-1.0000	2.4626	-1.0000	0.9591	0.9591	2.1064	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	2.1064	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	2.1064	2.1064	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	2.4626	2.1064	2.4626	0.9591	-1.0000	1.6661	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	4.7677	2.4626	0.9591	0.9591	-1.0000	-1.0000	0.9591	2.4626	0.9591	0.1460	2.8896	0.1460	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	2.6508	0.9591	0.9591	0.9591	0.9591	2.1064	-1.0000	
C0085207	-1.0000	0.9591	2.4080	2.0511	0.9591	-1.0000	0.1460	0.9591	-1.0000	-1.0000	0.9591	2.4080	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	2.4080	-1.0000	2.4626	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	2.4080	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	2.8232	0.9591	2.8232	0.9591	-1.0000	2.0300	-1.0000	2.0511	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	2.4626	5.3029	0.9591	0.9591	-1.0000	-1.0000	0.9591	2.4626	0.9591	0.1460	0.9591	0.1460	2.0511	-1.0000	0.9591	0.9591	0.9591	0.9591	2.0511	2.4080	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	
C0154778	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.1460	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	0.9591	-1.0000	2.2740	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.1460	0.1460	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	4.4795	-1.0000	0.9591	-1.0000	0.9591	0.9591	0.9591	2.2740	0.9591	0.9591	0.9591	0.9591	2.2740	0.9591	0.9591	7.0021	0.9591	-1.0000	-1.0000	0.9591	2.2740	0.9591	0.1460	0.9591	0.1460	0.9591	-1.0000	0.9591	0.9591	2.2740	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	
C0022336	-1.0000	0.9591	0.9591	2.3530	0.9591	-1.0000	2.7256	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	0.9591	2.0289	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	0.9591	-1.0000	0.9591	2.1144	0.9591	0.9591	0.9591	0.9591	2.1144	0.9591	0.9591	0.9591	0.9591	2.7256	2.7256	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.9591	-1.0000	-1.0000	0.9591	0.9591	0.9591	-1.0000	-1.0000	0.9591	-1.0000	2.1144	0.9591	0.9591	0.9591	-1.0000	0.9591	0.9591	0.9591	-1.0000	0.9591	2.7256	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	-1.0000	0.9591	-1.0000	0.9591	3.5494	0.9591	0.9591	2.1144	0.9591	2.3530	0.9591	0.9591	0.9591	0.9591	0.9591	5.2835	-1.0000	-1.0000	0.9591	0.9591	0.9591	2.7256	0.9591	2.7256	0.9591	-1.0000	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	0.9591	2.3530	0.9591	1.7801	0.9591	-1.0000	
C0029696	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	
